# Fracture 1 Parallel,Fracture 2 Parallel,Fracture 3 Parallel,Fracture 1 Non-Parallel,Fracture 2 Non-Parallel,Fracture 3 Non-Parallel
3.334801688262436414e+01,3.332878254229290604e+01,3.332320057508273692e+01,1.820747245774942868e+01,2.727378419434071688e+01,5.451874334790986154e+01
3.334801690056571033e+01,3.332878253673108304e+01,3.332320056270322084e+01,1.820745351023645853e+01,2.727376329429947432e+01,5.451878319546406004e+01
3.334801691741992613e+01,3.332878253150622783e+01,3.332320055107384604e+01,1.820743571083833601e+01,2.727374366064703182e+01,5.451882062851463218e+01
3.334801693327303695e+01,3.332878252659178031e+01,3.332320054013517563e+01,1.820741896863614073e+01,2.727372519310245025e+01,5.451885583826140191e+01
3.334801694820285434e+01,3.332878252196353941e+01,3.332320052983360625e+01,1.820740320153597125e+01,2.727370780111737503e+01,5.451888899734665017e+01
3.334801696227964385e+01,3.332878251759976251e+01,3.332320052012059364e+01,1.820738833526021239e+01,2.727369140276491422e+01,5.451892026197486985e+01
3.334801697556720512e+01,3.332878251348061838e+01,3.332320051095216940e+01,1.820737430247140765e+01,2.727367592377238381e+01,5.451894977375621210e+01
3.334801698812347581e+01,3.332878250958815869e+01,3.332320050228837260e+01,1.820736104200825167e+01,2.727366129667942829e+01,5.451897766131232004e+01
3.334801700000110714e+01,3.332878250590609781e+01,3.332320049409280216e+01,1.820734849821832668e+01,2.727364746010137608e+01,5.451900404168029723e+01
3.334801701124817441e+01,3.332878250241952145e+01,3.332320048633230414e+01,1.820733662037310907e+01,2.727363435808462455e+01,5.451902902154227348e+01
3.334801702190852524e+01,3.332878249911483692e+01,3.332320047897663073e+01,1.820732536215411557e+01,2.727362193953970504e+01,5.451905269830618295e+01
3.334801703202222711e+01,3.332878249597953157e+01,3.332320047199825552e+01,1.820731468120112240e+01,2.727361015774275188e+01,5.451907516105612928e+01
3.334801704162607905e+01,3.332878249300237883e+01,3.332320046537154212e+01,1.820730453871273724e+01,2.727359896989554144e+01,5.451909649139171421e+01
3.334801705075371814e+01,3.332878249017280581e+01,3.332320045907346895e+01,1.820729489909371779e+01,2.727358833673588379e+01,5.451911676417040553e+01
