# Fracture 1 Parallel,Fracture 2 Parallel,Fracture 3 Parallel,Fracture 1 Non-Parallel,Fracture 2 Non-Parallel,Fracture 3 Non-Parallel
3.566173277182225831e+01,3.260198622426874238e+01,3.173628100390898865e+01,2.222282313033208112e+01,2.751580334071740808e+01,5.026137352895051436e+01
3.566311038288796453e+01,3.260153732689833816e+01,3.173535229021370441e+01,2.221696842761835455e+01,2.750743615813152232e+01,5.027559541425010536e+01
3.566439867910845152e+01,3.260111750102109340e+01,3.173448381987046929e+01,2.221149278136964966e+01,2.749960293277862178e+01,5.028890428585172145e+01
3.566560518798603852e+01,3.260072429973860153e+01,3.173367051227535995e+01,2.220636429412614632e+01,2.749225952917170446e+01,5.030137617670216343e+01
3.566673666335734083e+01,3.260035552725003782e+01,3.173290780939262490e+01,2.220155434135651262e+01,2.748536624443494958e+01,5.031307941420853780e+01
3.566779917853752124e+01,3.260000920867459939e+01,3.173219161278787936e+01,2.219703717808903676e+01,2.747888728877960318e+01,5.032407553313134940e+01
3.566879820668629719e+01,3.259968356400694489e+01,3.173151822930675436e+01,2.219278959941678409e+01,2.747279033509111201e+01,5.033442006549208969e+01
3.566973869035393818e+01,3.259937698557155983e+01,3.173088432407450554e+01,2.218879064663544654e+01,2.746704612740459339e+01,5.034416322595996718e+01
3.567062510183491497e+01,3.259908801845218562e+01,3.173028687971288875e+01,2.218502135216012405e+01,2.746162813969774774e+01,5.035335050814212821e+01
3.567146149568712588e+01,3.259881534345716858e+01,3.172972316085570554e+01,2.218146451750054382e+01,2.745651227780135528e+01,5.036202320469810445e+01
3.567225155455462726e+01,3.259855776225262503e+01,3.172919068319274416e+01,2.217810451950221307e+01,2.745167661835215966e+01,5.037021886214562016e+01
3.567299862924849663e+01,3.259831418435624073e+01,3.172868718639524843e+01,2.217492714082669636e+01,2.744710117965783525e+01,5.037797167951547550e+01
3.567370577389186792e+01,3.259808361572975599e+01,3.172821061037837609e+01,2.217191942127738713e+01,2.744276772011897592e+01,5.038531285860362630e+01
3.567437577680961169e+01,3.259786514875062835e+01,3.172775907443977061e+01,2.216906952709938849e+01,2.743865956050827748e+01,5.039227091239234824e+01
3.567501118773991209e+01,3.259765795337630578e+01,3.172733085888377857e+01,2.216636663581929056e+01,2.743476142695408626e+01,5.039887193722661607e+01
3.567561434185851255e+01,3.259746126934165744e+01,3.172692438879983357e+01,2.216380083455438310e+01,2.743105931193026237e+01,5.040513985351535808e+01
3.567618738103377751e+01,3.259727439925475778e+01,3.172653821971145760e+01,2.216136303002433294e+01,2.742754035094589327e+01,5.041109661902976313e+01
3.567673227267244584e+01,3.259709670247426772e+01,3.172617102485328999e+01,2.215904486875582435e+01,2.742419271294921757e+01,5.041676241829495808e+01
3.567725082645893053e+01,3.259692758967023707e+01,3.172582158387083240e+01,2.215683866618411813e+01,2.742100550273957538e+01,5.042215583107632426e+01
3.567774470925643726e+01,3.259676651798136504e+01,3.172548877276219059e+01,2.215473734353843938e+01,2.741796867391437686e+01,5.042729398254719797e+01
3.567821545839372277e+01,3.259661298669661988e+01,3.172517155490965379e+01,2.215273437155244451e+01,2.741507295107688691e+01,5.043219267737066502e+01
3.567866449353483915e+01,3.259646653339633815e+01,3.172486897306881914e+01,2.215082372016955858e+01,2.741230976020040799e+01,5.043686651963002987e+01
3.567909312730171223e+01,3.259632673049907936e+01,3.172458014219921552e+01,2.214899981352770553e+01,2.740967116619127353e+01,5.044132902028103160e+01
3.567950257479677134e+01,3.259619318216475392e+01,3.172430424303847118e+01,2.214725748959925866e+01,2.740714981681484730e+01,5.044559269358589404e+01
3.567989396215330800e+01,3.259606552151457493e+01,3.172404051633212063e+01,2.214559196394638363e+01,2.740473889225811632e+01,5.044966914379550360e+01
3.568026833422569410e+01,3.259594340812954982e+01,3.172378825764475963e+01,2.214399879711861274e+01,2.740243205969285611e+01,5.045356914318852404e+01
3.568062666151610784e+01,3.259582652579771889e+01,3.172354681268615906e+01,2.214247386528273509e+01,2.740022343228158874e+01,5.045730270243568327e+01
3.568096984642415492e+01,3.259571458048088033e+01,3.172331557309496830e+01,2.214101333372292757e+01,2.739810753214096906e+01,5.046087913413610693e+01
