# Fracture 1 Parallel,Fracture 2 Parallel,Fracture 3 Parallel,Fracture 1 Non-Parallel,Fracture 2 Non-Parallel,Fracture 3 Non-Parallel
3.756813023726767398e+01,3.198390396885048403e+01,3.044796579388183844e+01,2.521516753153523283e+01,2.747735015348969512e+01,4.730748231497506850e+01
3.757063263385450114e+01,3.198305211730122011e+01,3.044631524884427520e+01,2.521144982303682980e+01,2.746989026242066601e+01,4.731865991454250775e+01
3.757297639451579840e+01,3.198225416072376248e+01,3.044476944476043201e+01,2.520796844804570469e+01,2.746289712471169864e+01,4.732913442724260733e+01
3.757517459619734979e+01,3.198150566706068432e+01,3.044331973674196234e+01,2.520470385718492423e+01,2.745633287977015513e+01,4.733896326304491708e+01
3.757723900089779789e+01,3.198080264865988553e+01,3.044195835044231657e+01,2.520163847506745469e+01,2.745016340174036884e+01,4.734819812319216936e+01
3.757918021059494862e+01,3.198014151008408845e+01,3.044067827932097003e+01,2.519875646657896340e+01,2.744435786918837294e+01,4.735688566423266366e+01
3.758100780136735608e+01,3.197951900290345506e+01,3.043947319572918886e+01,2.519604353472313818e+01,2.743888839111079392e+01,4.736506807416606790e+01
3.758273043983305683e+01,3.197893218642764879e+01,3.043833737373929438e+01,2.519348674526567677e+01,2.743372968106242027e+01,4.737278357367191717e+01
3.758435598451043802e+01,3.197837839350583522e+01,3.043726562198372321e+01,2.519107437420217721e+01,2.742885877250555282e+01,4.738006685329227707e+01
3.758589157428393435e+01,3.197785520066346976e+01,3.043625322505259945e+01,2.518879577472733899e+01,2.742425476956906039e+01,4.738694945570360062e+01
3.758734370581065320e+01,3.197736040196104668e+01,3.043529589222831078e+01,2.518664126091291777e+01,2.741989862830459401e+01,4.739346011078248466e+01
3.758871830141401915e+01,3.197689198605565153e+01,3.043438971253032577e+01,2.518460200574588725e+01,2.741577296427494659e+01,4.739962502997916971e+01
3.759002076877450094e+01,3.197644811602616954e+01,3.043353111519933663e+01,2.518266995153923915e+01,2.741186188293609050e+01,4.740546816552468101e+01
3.759125605352640775e+01,3.197602711158940636e+01,3.043271683488418233e+01,2.518083773103386847e+01,2.740815082979476003e+01,4.741101143917138927e+01
3.759242868570631657e+01,3.197562743338986380e+01,3.043194388090382319e+01,2.517909859776034764e+01,2.740462645776597483e+01,4.741627494447367752e+01
3.759354282085814702e+01,3.197524766909165450e+01,3.043120951005020558e+01,2.517744636444257367e+01,2.740127650952158334e+01,4.742127712603585366e+01
3.759460227648447272e+01,3.197488652104155094e+01,3.043051120247397989e+01,2.517587534840049557e+01,2.739808971293453510e+01,4.742603493866497644e+01
3.759561056443512683e+01,3.197454279530359500e+01,3.042984664026128883e+01,2.517438032306014861e+01,2.739505568798763946e+01,4.743056398895220838e+01
3.759657091974104048e+01,3.197421539189434014e+01,3.042921368836462648e+01,2.517295647480333898e+01,2.739216486373825532e+01,4.743487866145841281e+01
3.759748632633083787e+01,3.197390329607157611e+01,3.042861037759758247e+01,2.517159936449728974e+01,2.738940840412312738e+01,4.743899223137958643e+01
3.759835954000998015e+01,3.197360557054816255e+01,3.042803488944185730e+01,2.517030489313389907e+01,2.738677814154792500e+01,4.744291696531816882e+01
3.759919310902775891e+01,3.197332134852152308e+01,3.042748554245071801e+01,2.516906927108484382e+01,2.738426651734588546e+01,4.744666421156927072e+01
3.759998939251858729e+01,3.197304982742209489e+01,3.042696078005931426e+01,2.516788899054573392e+01,2.738186652830865242e+01,4.745024448114561011e+01
3.760075057706259827e+01,3.197279026329820084e+01,3.042645915963919734e+01,2.516676080079663436e+01,2.737957167859541485e+01,4.745366752060795079e+01
3.760147869158300438e+01,3.197254196576359675e+01,3.042597934265339887e+01,2.516568168595567556e+01,2.737737593641144684e+01,4.745694237763287049e+01
3.760217562076653763e+01,3.197230429344506319e+01,3.042552008578839207e+01,2.516464884494333631e+01,2.737527369492727658e+01,4.746007746012938355e+01
3.760284311717263250e+01,3.197207664987391951e+01,3.042508023295344799e+01,2.516365967340937360e+01,2.737325973697018355e+01,4.746308058962045351e+01
3.760348281217482480e+01,3.197185847977329232e+01,3.042465870805188288e+01,2.516271174740716887e+01,2.737132920308066986e+01,4.746595904951215772e+01
3.760409622586147549e+01,3.197164926569772092e+01,3.042425450844080714e+01,2.516180280862488416e+01,2.736947756257226416e+01,4.746871962880284457e+01
3.760468477600738879e+01,3.197144852498742296e+01,3.042386669900518825e+01,2.516093075100537746e+01,2.736770058727867649e+01,4.747136866171594960e+01
3.760524978621362635e+01,3.197125580700502212e+01,3.042349440678134798e+01,2.516009360860949684e+01,2.736599432770617213e+01,4.747391206368433814e+01
3.760579249330370999e+01,3.197107069062354157e+01,3.042313681607274845e+01,2.515928954459158007e+01,2.736435509134455657e+01,4.747635536406384915e+01
3.760631405405132455e+01,3.197089278194194151e+01,3.042279316400674105e+01,2.515851684117191667e+01,2.736277942291669873e+01,4.747870373591137394e+01
3.760681555130832976e+01,3.197072171220343151e+01,3.042246273648823163e+01,2.515777389050594692e+01,2.736126408637122154e+01,4.748096202312282799e+01
3.760729799959379704e+01,3.197055713589659831e+01,3.042214486450960820e+01,2.515705918635842764e+01,2.735980604844587916e+01,4.748313476519570031e+01
3.760776235019582003e+01,3.197039872902232105e+01,3.042183892078185892e+01,2.515637131650357361e+01,2.735840246364644912e+01,4.748522621984998437e+01
3.760820949583625605e+01,3.197024618750832659e+01,3.042154431665541736e+01,2.515570895577923949e+01,2.735705066050560674e+01,4.748724038371515377e+01
3.760864027493833817e+01,3.197009922575901797e+01,3.042126049930264742e+01,2.515507085973179358e+01,2.735574812899648833e+01,4.748918101127171099e+01
3.760905547553720396e+01,3.196995757532608096e+01,3.042098694913671508e+01,2.515445585879524870e+01,2.735449250899427653e+01,4.749105163221047121e+01
3.760945583886541499e+01,3.196982098369006309e+01,3.042072317744452903e+01,2.515386285295372915e+01,2.735328157968514518e+01,4.749285556736111147e+01
3.760984206264563312e+01,3.196968921314060097e+01,3.042046872421377302e+01,2.515329080684188767e+01,2.735211324983701786e+01,4.749459594332110157e+01
3.761021480411534412e+01,3.196956203974812283e+01,3.042022315613654015e+01,2.515273874524332598e+01,2.735098554885116329e+01,4.749627570590551784e+01
3.761057468281055094e+01,3.196943925241716400e+01,3.041998606477228151e+01,2.515220574894962269e+01,2.734989661852558385e+01,4.749789763252478281e+01
3.761092228312794106e+01,3.196932065201535877e+01,3.041975706485669662e+01,2.515169095094848117e+01,2.734884470546533208e+01,4.749946434358619030e+01
3.761125815668751926e+01,3.196920605056943288e+01,3.041953579274304786e+01,2.515119353291019877e+01,2.734782815408287604e+01,4.750097831300693940e+01
3.761158282451086166e+01,3.196909527052466160e+01,3.041932190496448030e+01,2.515071272194704832e+01,2.734684540013692811e+01,4.750244187791602712e+01
3.761189677903374218e+01,3.196898814406016243e+01,3.041911507690608829e+01,2.515024778762148827e+01,2.734589496476246140e+01,4.750385724761606099e+01
3.761220048596550214e+01,3.196888451245604301e+01,3.041891500157845485e+01,2.514979803918117440e+01,2.734497544895023324e+01,4.750522651186859946e+01
3.761249438600911077e+01,3.196878422550869558e+01,3.041872138848219365e+01,2.514936282300174852e+01,2.734408552843767737e+01,4.750655164856056700e+01
3.761277889645355543e+01,3.196868714098854980e+01,3.041853396255789832e+01,2.514894152021976836e+01,2.734322394897615993e+01,4.750783453080406105e+01
3.761305441264952520e+01,3.196859312413801746e+01,3.041835246321245023e+01,2.514853354453936873e+01,2.734238952194389327e+01,4.750907693351674510e+01
3.761332130937747564e+01,3.196850204720617228e+01,3.041817664341635563e+01,2.514813834019904348e+01,2.734158112027484222e+01,4.751028053952611430e+01
3.761357994211758893e+01,3.196841378901626385e+01,3.041800626886614367e+01,2.514775538008455058e+01,2.734079767467989441e+01,4.751144694523554790e+01
3.761383064822911848e+01,3.196832823456440664e+01,3.041784111720648554e+01,2.514738416397636200e+01,2.734003817013467241e+01,4.751257766588896914e+01
3.761407374804640114e+01,3.196824527464644916e+01,3.041768097730714970e+01,2.514702421692100032e+01,2.733930164261348494e+01,4.751367414046551829e+01
3.761430954589898334e+01,3.196816480551109052e+01,3.041752564858993679e+01,2.514667508771618643e+01,2.733858717605051680e+01,4.751473773623328611e+01
3.761453833106052969e+01,3.196808672853615363e+01,3.041737494040332024e+01,2.514633634750060764e+01,2.733789389950906923e+01,4.751576975299032313e+01
