# Well Angle,Fracture 1,Fracture 2,Fracture 3,Pressure Drop
6.593233826403512410e+00,1.189631544705166810e+01,1.947375231431136200e+01,6.862993223863696812e+01,1.386418047939939413e+02
6.692906485498384406e+00,1.212751512213693594e+01,2.037583113341575114e+01,6.749665374444731469e+01,1.411495493500979705e+02
6.792569006844207280e+00,1.234636640967788956e+01,2.125070601945513005e+01,6.640292757086697861e+01,1.435993088492232346e+02
6.892221241238922325e+00,1.255354135648716252e+01,2.209972593304471999e+01,6.534673271046811749e+01,1.459933057128428402e+02
6.991863039573508409e+00,1.274966915106074694e+01,2.292415147097911898e+01,6.432617937796013052e+01,1.483336540296354258e+02
7.091494252833295597e+00,1.293533925308346966e+01,2.372516179698309102e+01,6.333949894993343577e+01,1.506223651075476653e+02
7.191114732099286755e+00,1.311110427198819650e+01,2.450386095545323784e+01,6.238503477255856922e+01,1.528613528226792084e+02
7.290724328549469391e+00,1.327748261554237352e+01,2.526128362824162110e+01,6.146123375621600360e+01,1.550524387507508095e+02
7.390322893460136378e+00,1.343496092776224593e+01,2.599840038835831280e+01,6.056663868387944660e+01,1.571973570729153948e+02
7.489910278207176475e+00,1.358399633387719874e+01,2.671612249893719948e+01,5.969988116718559468e+01,1.592977592524571833e+02
7.589486334267411038e+00,1.372501850859196004e+01,2.741530630085710030e+01,5.885967519055094499e+01,1.613552184825252311e+02
7.689050913219872108e+00,1.385843158252381180e+01,2.809675722798081665e+01,5.804481118949536977e+01,1.633712339078115861e+02
7.788603866747125792e+00,1.398461590042150071e+01,2.876123348501484145e+01,5.725415061456364896e+01,1.653472346251833756e+02
7.888145046636561020e+00,1.410392964360270618e+01,2.940944941944979618e+01,5.648662093694749586e+01,1.672845834697298812e+02
7.987674304781701373e+00,1.421671032796982459e+01,3.004207861587471129e+01,5.574121105615545702e+01,1.691845805938015985e+02
8.087191493183485846e+00,1.432327618797656399e+01,3.065975673812887337e+01,5.501696707389456265e+01,1.710484668473033025e+02
