d1,,
3244.4051,88.2,
3248.1602,88.3,
3251.9153,88.4,
3255.6704,88.5,
3259.4255,88.6,
3263.1806,88.7,
3266.9357,88.8,
3270.6908,88.9,
3274.4459,89,
3278.2010,89.1,
3281.9561,89.2,
3285.7112,89.3,
3289.4663,89.4,
3293.2214,89.5,
3296.9765,89.6,
3300.7316,89.7,
3304.4867,89.8,
3308.2418,89.9,
3311.9969,90,
3315.7520,90.1,
3319.5071,90.2,
3323.2622,90.3,
3327.0173,90.4,
3330.7724,90.5,
3334.5275,90.6,
3338.2826,90.7,
3342.0377,90.8,
3345.7928,90.9,
3349.5479,91,
3353.3030,91.1,
3357.0581,91.2,
3360.8132,91.3,
3364.5683,91.4,
3368.3234,91.5,
3372.0785,91.6,
3375.8336,91.7,
3379.5887,91.8,
3383.3438,91.9,
3387.0989,92,
3390.8540,92.1,
3394.6091,92.2,
3398.3642,92.3,
3402.1193,92.4,
3405.8744,92.5,
3409.6295,92.6,
3413.3846,92.7,
3417.1397,92.8,
3420.8948,92.9,
3424.6499,93,
3428.4050,93.1,
3432.1601,93.2,
3435.9152,93.3,
3439.6703,93.4,
3443.4254,93.5,
3447.1805,93.6,
3450.9356,93.7,
3454.6907,93.8,
3458.4458,93.9,
3462.2009,94,
3465.9560,94.1,
3469.7111,94.2,
3473.4662,94.3,
3477.2213,94.4,
3480.9764,94.5,
3484.7315,94.6,
3488.4866,94.7,
3492.2417,94.8,
3495.9968,94.9,
3499.7519,95,
3503.5070,95.1,
3507.2621,95.2,
3511.0172,95.3,
3514.7723,95.4,
3518.5274,95.5,
3522.2825,95.6,
3526.0376,95.7,
3529.7927,95.8,
3533.5478,95.9,
3537.3029,96,
3541.0580,96.1,
3544.8131,96.2,
3548.5682,96.3,
3552.3233,96.4,
3556.0784,96.5,
3559.8335,96.6,
3563.5886,96.7,
3567.3437,96.8,
3571.0988,96.9,
3574.8539,97,
3578.6090,97.1,
3582.3641,97.2,
3586.1192,97.3,
3589.8743,97.4,
3593.6294,97.5,
3597.3845,97.6,
3601.1396,97.7,
3604.8947,97.8,
3608.6498,97.9,
3612.4049,98,
3616.1600,98.1,
3619.9151,98.2,
3623.6702,98.3,
3627.4253,98.4,
3631.1804,98.5,
3634.9355,98.6,
3638.6906,98.7,
3642.4457,98.8,
3646.2008,98.9,
3649.9559,99,
3653.7110,99.1,
3657.4661,99.2,
3661.2212,99.3,
3664.9763,99.4,
3668.7314,99.5,
3672.4865,99.6,
3676.2416,99.7,
3679.9967,99.8,
3683.7518,99.9,
3687.5069,100,
3691.2620,100.1,
3695.0171,100.2,
3698.7722,100.3,
3702.5273,100.4,
3706.2824,100.5,
3710.0375,100.6,
3713.7926,100.7,
3717.5477,100.8,
3721.3028,100.9,
3725.0579,101,
3728.8130,101.1,
3732.5681,101.2,
3736.3232,101.3,
3740.0783,101.4,
3743.8334,101.5,
3747.5885,101.6,
3751.3436,101.7,
3755.0987,101.8,
3758.8538,101.9,
3762.6089,102,
3766.3640,102.1,
3770.1191,102.2,
3773.8742,102.3,
3777.6293,102.4,
3781.3844,102.5,
3785.1395,102.6,
3788.8946,102.7,
3792.6497,102.8,
3796.4048,102.9,
3800.1599,103,
3803.9150,103.1,
3807.6701,103.2,
3811.4252,103.3,
3815.1803,103.4,
3818.9354,103.5,
3822.6905,103.6,
3826.4456,103.7,
3830.2007,103.8,
3833.9558,103.9,
3837.7109,104,
3841.4660,104.1,
3845.2211,104.2,
3848.9762,104.3,
3852.7313,104.4,
3856.4864,104.5,
3860.2415,104.6,
3863.9966,104.7,
3867.7517,104.8,
3871.5068,104.9,
3875.2619,105,
3879.0170,105.1,
3882.7721,105.2,
3886.5272,105.3,
3890.2823,105.4,
3894.0374,105.5,
3897.7925,105.6,
3901.5476,105.7,
3905.3027,105.8,
3909.0578,105.9,
3912.8129,106,
3916.5680,106.1,
3920.3231,106.2,
3924.0782,106.3,
3927.8333,106.4,
3931.5884,106.5,
3935.3435,106.6,
3939.0986,106.7,
3942.8537,106.8,
3946.6088,106.9,
3950.3639,107,
3954.1190,107.1,
3957.8741,107.2,
3961.6292,107.3,
3965.3843,107.4,
3969.1394,107.5,
3972.8945,107.6,
3976.6496,107.7,
3980.4047,107.8,
3984.1598,107.9,
3987.9149,108,
3991.6700,108.1,
3995.4251,108.2,
3999.1802,108.3,
4002.9353,108.4,
4006.6904,108.5,
4010.4455,108.6,
4014.2006,108.7,
4017.9557,108.8,
4021.7108,108.9,
4025.4659,109,
4029.2210,109.1,
4032.9761,109.2,
4036.7312,109.3,
4040.4863,109.4,
4044.2414,109.5,
4047.9965,109.6,
4051.7516,109.7,
4055.5067,109.8,
4059.2618,109.9,
4063.0169,110,
4066.7720,110.1,
4070.5271,110.2,
4074.2822,110.3,
4078.0373,110.4,
4081.7924,110.5,
4085.5475,110.6,
4089.3026,110.7,
4093.0577,110.8,
4096.8128,110.9,
4100.5679,111,
4104.3230,111.1,
4108.0781,111.2,
4111.8332,111.3,
4115.5883,111.4,
4119.3434,111.5,
4123.0985,111.6,
4126.8536,111.7,
4130.6087,111.8,
4134.3638,111.9,
4138.1189,112,
4141.8740,112.1,
4145.6291,112.2,
4149.3842,112.3,
4153.1393,112.4,
4156.8944,112.5,
4160.6495,112.6,
4164.4046,112.7,
4168.1597,112.8,
4171.9148,112.9,
4175.6699,113,
4179.4250,113.1,
4183.1801,113.2,
4186.9352,113.3,
4190.6903,113.4,
4194.4454,113.5,
4198.2005,113.6,
4201.9556,113.7,
4205.7107,113.8,
4209.4658,113.9,
4213.2209,114,
4216.9760,114.1,
4220.7311,114.2,
4224.4862,114.3,
4228.2413,114.4,
4231.9964,114.5,
4235.7515,114.6,
4239.5066,114.7,
4243.2617,114.8,
4247.0168,114.9,
4250.7719,115,
4254.5270,115.1,
4258.2821,115.2,
4262.0372,115.3,
4265.7923,115.4,
4269.5474,115.5,
4273.3025,115.6,
4277.0576,115.7,
4280.8127,115.8,
4284.5678,115.9,
4288.3229,116,
4292.0780,116.1,
4295.8331,116.2,
4299.5882,116.3,
4303.3433,116.4,
4307.0984,116.5,
4310.8535,116.6,
4314.6086,116.7,
4318.3637,116.8,
4322.1188,116.9,
4325.8739,117,
4329.6290,117.1,
4333.3841,117.2,
4337.1392,117.3,
4340.8943,117.4,
4344.6494,117.5,
4348.4045,117.6,
4352.1596,117.7,
4355.9147,117.8,
4359.6698,117.9,
4363.4249,118,
4367.1800,118.1,
4370.9351,118.2,
4374.6902,118.3,
4378.4453,118.4,
4382.2004,118.5,
4385.9555,118.6,
4389.7106,118.7,
4393.4657,118.8,
4397.2208,118.9,
4400.9759,119,
4404.7310,119.1,
4408.4861,119.2,
4412.2412,119.3,
4415.9963,119.4,
4419.7514,119.5,
4423.5065,119.6,
4427.2616,119.7,
4431.0167,119.8,
4434.7718,119.9,
4438.5269,120,
4442.2820,120.1,
4446.0371,120.2,
4449.7922,120.3,
4453.5473,120.4,
4457.3024,120.5,
4461.0575,120.6,
4464.8126,120.7,
4468.5677,120.8,
4472.3228,120.9,
4476.0779,121,
4479.8330,121.1,
4483.5881,121.2,
4487.3432,121.3,
4491.0983,121.4,
4494.8534,121.5,
4498.6085,121.6,
4502.3636,121.7,
4506.1187,121.8,
4509.8738,121.9,
4513.6289,122,
4517.3840,122.1,
4521.1391,122.2,
4524.8942,122.3,
4528.6493,122.4,
4532.4044,122.5,
4536.1595,122.6,
4539.9146,122.7,
4543.6697,122.8,
4547.4248,122.9,
4551.1799,123,
4554.9350,123.1,
4558.6901,123.2,
4562.4452,123.3,
4566.2003,123.4,
4569.9554,123.5,
4573.7105,123.6,
4577.4656,123.7,
4581.2207,123.8,
4584.9758,123.9,
4588.7309,124,
4592.4860,124.1,
4596.2411,124.2,
4599.9962,124.3,
4603.7513,124.4,
4607.5064,124.5,
4611.2615,124.6,
4615.0166,124.7,
4618.7717,124.8,
4622.5268,124.9,
4626.2819,125,
4630.0370,125.1,
4633.7921,125.2,
4637.5472,125.3,
4641.3023,125.4,
4645.0574,125.5,
4648.8125,125.6,
4652.5676,125.7,
4656.3227,125.8,
4660.0778,125.9,
4663.8329,126,
4667.5880,126.1,
4671.3431,126.2,
4675.0982,126.3,
4678.8533,126.4,
4682.6084,126.5,
4686.3635,126.6,
4690.1186,126.7,
4693.8737,126.8,
4697.6288,126.9,
4701.3839,127,
4705.1390,127.1,
4708.8941,127.2,
4712.6492,127.3,
4716.4043,127.4,
4720.1594,127.5,
4723.9145,127.6,
4727.6696,127.7,
4731.4247,127.8,
4735.1798,127.9,
4738.9349,128,
4742.6900,128.1,
4746.4451,128.2,
4750.2002,128.3,
4753.9553,128.4,
4757.7104,128.5,
4761.4655,128.6,
4765.2206,128.7,
4768.9757,128.8,
4772.7308,128.9,
4776.4859,129,
4780.2410,129.1,
4783.9961,129.2,
4787.7512,129.3,
4791.5063,129.4,
4795.2614,129.5,
4799.0165,129.6,
4802.7716,129.7,
4806.5267,129.8,
4810.2818,129.9,
4814.0369,130,
4817.7920,130.1,
4821.5471,130.2,
4825.3022,130.3,
4829.0573,130.4,
4832.8124,130.5,
4836.5675,130.6,
4840.3226,130.7,
4844.0777,130.8,
4847.8328,130.9,
4851.5879,131,
4855.3430,131.1,
4859.0981,131.2,
4862.8532,131.3,
4866.6083,131.4,
4870.3634,131.5,
4874.1185,131.6,
4877.8736,131.7,
4881.6287,131.8,
4885.3838,131.9,
4889.1389,132,
4892.8940,132.1,
4896.6491,132.2,
4900.4042,132.3,
4904.1593,132.4,
4907.9144,132.5,
4911.6695,132.6,
4915.4246,132.7,
4919.1797,132.8,
4922.9348,132.9,
4926.6899,133,
4930.4450,133.1,
4934.2001,133.2,
4937.9552,133.3,
4941.7103,133.4,
4945.4654,133.5,
4949.2205,133.6,
4952.9756,133.7,
