# Well Angle,Fracture 1,Fracture 2,Fracture 3,Pressure Drop
8.286189069305631705e+00,1.506110106412283578e+01,3.194584588764320543e+01,5.299305304823397478e+01,2.505216737889061562e+02
8.385669161576629449e+00,1.513738840469099145e+01,3.251298760979272373e+01,5.234962398551628127e+01,2.526926263397903369e+02
8.485136593208121525e+00,1.520915455439850739e+01,3.306789351242962738e+01,5.172295193317185635e+01,2.548282411184144109e+02
8.584591216757525345e+00,1.527660498866979566e+01,3.361101198587274297e+01,5.111238302545744006e+01,2.569294923063468445e+02
8.684032884897414206e+00,1.533993461016086535e+01,3.414276892072179947e+01,5.051729646911733340e+01,2.589973182218229795e+02
8.783461450416796268e+00,1.539932837315712533e+01,3.466356909551207366e+01,4.993710253133079391e+01,2.610326227953921148e+02
8.882876766222377540e+00,1.545496186667948990e+01,3.517379746509609362e+01,4.937124066822440227e+01,2.630362769935902065e+02
8.982278685339849744e+00,1.550700185925876795e+01,3.567382035769469439e+01,4.881917778304654121e+01,2.650091201900905276e+02
9.081667060915158629e+00,1.555560680811669627e+01,3.616398658787201015e+01,4.828040660401129713e+01,2.669519614843434283e+02
9.181041746215761634e+00,1.560092733528726328e+01,3.664462849205754935e+01,4.775444417265517671e+01,2.688655809680872153e+02
9.280402594631913971e+00,1.564310667302326330e+01,3.711606289267099612e+01,4.724083043430572815e+01,2.707507309405083333e+02
9.379749459677913848e+00,1.568228108065686044e+01,3.757859199638556191e+01,4.673912692295758831e+01,2.726081370730114486e+02
9.479082194993370791e+00,1.571858023492135814e+01,3.803250423159612836e+01,4.624891553348249573e+01,2.744384995248360042e+02
9.578400654344461529e+00,1.575212759559094522e+01,3.847807502973068239e+01,4.576979737467837595e+01,2.762424940108591045e+02
9.677704691625187650e+00,1.578304074815645386e+01,3.891556755465477124e+01,4.530139169718876246e+01,2.780207728230575412e+02
9.776994160858622607e+00,1.581143172512818040e+01,3.934523338406478388e+01,4.484333489080702861e+01,2.797739658071634494e+02
9.876268916198162273e+00,1.583740730743761205e+01,3.976731314644413118e+01,4.439527954611826743e+01,2.815026812961164637e+02
9.975528811928775497e+00,1.586106930730112374e+01,4.018203711686251012e+01,4.395689357583636081e+01,2.832075070019243981e+02
1.007477370246824044e+01,1.588251483380913065e+01,4.058962577463235988e+01,4.352785939155851480e+01,2.848890108675541342e+02
1.017400344236839516e+01,1.590183654240906996e+01,4.099029032559028707e+01,4.310787313200064830e+01,2.865477418804940726e+02
1.027321788631636146e+01,1.591912286936770826e+01,4.138423319155290159e+01,4.269664393907940081e+01,2.881842308495594125e+02
1.037241688913579019e+01,1.593445825221669843e+01,4.177164846928955910e+01,4.229389327849374070e+01,2.897989911465349451e+02
1.047160030578808509e+01,1.594792333711384735e+01,4.215272236117051108e+01,4.189935430171563269e+01,2.913925194141901329e+02
1.057076799137364453e+01,1.595959517398431160e+01,4.252763357948130363e+01,4.151277124653438477e+01,2.929652962421545794e+02
1.066991980113306226e+01,1.596954740024448327e+01,4.289655372623511909e+01,4.113389887352039409e+01,2.945177868121235747e+02
1.076905559044837979e+01,1.597785041385309057e+01,4.325964765017788949e+01,4.076250193596901994e+01,2.960504415137757519e+02
1.086817521484427651e+01,1.598457153638160833e+01,4.361707378254639167e+01,4.039835468107200711e+01,2.975636965327760777e+02
1.096727852998931141e+01,1.598977516674650801e+01,4.396898445302342395e+01,4.004124038023005738e+01,2.990579744121622525e+02
1.106636539169711675e+01,1.599352292620117844e+01,4.431552618722516712e+01,3.969095088657365267e+01,3.005336845883577439e+02
1.116543565592761844e+01,1.599587379514280094e+01,4.465683998695232049e+01,3.934728621790487324e+01,3.019912239030372234e+02
1.126448917878823330e+01,1.599688424225121430e+01,4.499306159435057850e+01,3.901005416339820897e+01,3.034309770919552989e+02
1.136352581653508942e+01,1.599660834644078022e+01,4.532432174103446698e+01,3.867906991252475990e+01,3.048533172518733636e+02
1.146254542557419498e+01,1.599509791207319687e+01,4.565074638315773825e+01,3.835415570476907732e+01,3.062586062866216707e+02
1.156154786246267641e+01,1.599240257784839692e+01,4.597245692333727618e+01,3.803514049881432157e+01,3.076471953332911653e+02
1.166053298390993120e+01,1.598856991976234632e+01,4.628957042027411717e+01,3.772185965996354184e+01,3.090194251695182288e+02
1.175950064677884832e+01,1.598364554849388774e+01,4.660219978685512388e+01,3.741415466465097950e+01,3.103756266027825745e+02
1.185845070808697876e+01,1.597767320155945647e+01,4.691045397746010792e+01,3.711187282098044449e+01,3.117161208425596897e+02
